transact_date,transact_pbidpx,transact_pvalue,transact_paskpx,ticker,stkpx,expirdate,yte,strike,cvolu,coi,pvolu,poi,cbidpx,cvalue,caskpx,pbidpx,pvalue,paskpx,cbidiv,cmidiv,caskiv,smoothsmvvol,pbidiv,pmidiv,paskiv,irate,divrate,residualratedata,delta,gamma,theta,vega,rho,phi,driftlesstheta,extvol,extctheo,extptheo,spot_px,trade_date
2016-04-04,2.03,2.07,2.06,AAPL,92.51,2016-05-20,0.02466,105.00,86,38889,694,28148,0.01,0.00,0.02,12.35,12.49,12.50,0.32287,0.33694,0.35101,0.20525,0.00000,0.00000,0.00000,0.00250,0.00000,-0.019147,0.000039,0.000054,-0.000027,0.000023,0.000001,-0.000001,-0.000027,0.217827,0.0003,11.5619,NULL,2016-05-11
2016-04-04,2.03,2.07,2.06,AAPL,90.29,2016-05-20,0.02192,105.00,4656,38851,298,26051,0.01,0.00,0.02,14.65,14.71,14.85,0.40154,0.41850,0.43546,0.27521,0.00000,0.29693,0.59386,0.00250,0.00000,-0.003651,0.000097,0.000103,-0.000087,0.000045,0.000002,-0.000002,-0.000087,0.238325,0.0000,13.8071,NULL,2016-05-12
2016-04-04,2.03,2.07,2.06,AAPL,90.48,2016-05-20,0.01918,105.00,322,38755,293,25839,0.01,0.00,0.02,14.45,14.52,14.65,0.42390,0.44185,0.45979,0.23983,0.00000,0.00000,0.00000,0.00250,0.00000,-0.004289,0.000003,0.000004,-0.000003,0.000001,0.000000,0.000000,-0.000003,0.234046,0.0000,13.6152,NULL,2016-05-13
2016-04-04,2.03,2.07,2.06,AAPL,93.93,2016-05-20,0.01096,105.00,7899,38626,394,25632,0.01,0.00,0.01,10.95,11.07,11.10,0.43273,0.43273,0.43273,0.22267,0.00000,0.26016,0.52032,0.00210,0.00000,-0.014699,0.000001,0.000001,-0.000001,0.000000,0.000000,0.000000,-0.000001,0.229149,0.0000,10.1307,NULL,2016-05-16
2016-04-04,2.03,2.07,2.06,AAPL,93.66,2016-05-20,0.00822,105.00,24,34874,54,10995,0.01,0.00,0.01,11.20,11.35,11.40,0.49145,0.49145,0.49145,0.30584,0.00000,0.31345,0.62690,0.00250,0.00000,-0.004779,0.000032,0.000050,-0.000056,0.000013,0.000000,0.000000,-0.000056,0.227259,0.0000,10.4085,NULL,2016-05-17
2016-04-04,2.03,2.07,2.06,AAPL,94.47,2016-05-20,0.00548,105.00,51,34738,481,21906,0.01,0.00,0.01,10.50,10.54,10.70,0.58496,0.58496,0.58496,0.22365,0.00000,0.45081,0.90162,0.00250,0.00000,0.023034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.222430,0.0000,9.5959,NULL,2016-05-18
2016-04-04,2.03,2.07,2.06,AAPL,94.31,2016-05-20,0.00274,105.00,50,34835,440,21667,0.00,0.00,0.01,10.65,10.69,10.75,0.00000,0.41876,0.83751,0.20904,0.00000,0.54066,1.08133,0.00250,0.00000,-0.003646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.217096,0.0000,9.7459,NULL,2016-05-19
2016-04-04,2.03,2.07,2.06,AAPL,95.10,2016-05-20,0.00000,105.00,51,34825,904,13390,0.00,0.00,0.01,9.85,9.90,9.95,0.00000,0.00000,0.00000,0.35296,0.00000,0.00000,0.00000,0.00260,0.00000,5.050203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.760620,0.0000,8.9490,NULL,2016-05-20
2016-05-02,1.81,1.84,1.83,AAPL,93.63,2016-06-17,0.12603,90.00,6137,5228,9321,28635,5.00,5.04,5.05,1.81,1.84,1.83,0.24220,0.24427,0.24633,0.24569,0.24332,0.24414,0.24497,0.00220,0.00000,-0.010783,0.672212,0.044663,-0.034057,0.121059,0.072519,-0.078843,-0.032010,0.260065,5.8560,1.7155,NULL,2016-05-02
2016-05-02,1.81,1.84,1.83,AAPL,95.25,2016-06-17,0.12329,90.00,1259,5271,4630,29860,6.10,6.11,6.20,1.28,1.27,1.30,0.23956,0.24414,0.24872,0.24054,0.24132,0.24223,0.24314,0.00210,0.00000,-0.012535,0.746878,0.040179,-0.031153,0.106409,0.079678,-0.087188,-0.028562,0.274417,7.1873,1.3957,NULL,2016-05-03
2016-05-02,1.81,1.84,1.83,AAPL,94.23,2016-06-17,0.12055,90.00,669,5379,5277,32252,5.30,5.38,5.40,1.54,1.55,1.56,0.23369,0.23825,0.24281,0.24114,0.23984,0.24073,0.24161,0.00190,0.00000,0.044878,0.714063,0.046172,-0.024706,0.109786,0.050994,-0.054741,-0.029907,0.263563,6.3054,1.5335,NULL,2016-05-04
2016-05-02,1.81,1.84,1.83,AAPL,93.07,2016-06-17,0.11781,90.00,694,5554,2844,34146,4.90,4.97,5.00,1.76,1.78,1.78,0.24285,0.24715,0.25144,0.24854,0.24709,0.24794,0.24879,0.00200,0.00000,-0.009587,0.674491,0.045567,-0.035236,0.117135,0.068108,-0.073959,-0.033401,0.263579,5.7797,1.6594,NULL,2016-05-05
2016-05-02,1.81,1.84,1.83,AAPL,92.55,2016-06-17,0.11507,90.00,1181,5691,13910,35146,4.50,4.61,4.60,1.86,1.93,1.88,0.24037,0.24470,0.24903,0.24958,0.24347,0.24433,0.24520,0.00190,0.00000,-0.010667,0.651567,0.047374,-0.036544,0.115512,0.064093,-0.069394,-0.034626,0.258623,5.3298,1.7279,NULL,2016-05-06
2016-05-02,1.81,1.84,1.83,AAPL,92.83,2016-06-17,0.10685,90.00,1606,6053,2557,39601,4.50,4.56,4.60,1.60,1.61,1.62,0.23346,0.23802,0.24257,0.23863,0.23758,0.23848,0.23938,0.00240,0.00000,-0.009890,0.674836,0.049949,-0.035533,0.111385,0.062072,-0.066940,-0.033577,0.251750,5.3393,1.4660,NULL,2016-05-09
2016-05-02,1.81,1.84,1.83,AAPL,93.39,2016-06-17,0.10411,90.00,1333,6590,7639,39519,4.80,4.83,4.85,1.34,1.35,1.35,0.22933,0.23170,0.23408,0.23258,0.23197,0.23244,0.23292,0.00240,0.00000,-0.008857,0.707410,0.049271,-0.033728,0.105893,0.063748,-0.068781,-0.031840,0.249389,5.6808,1.2588,NULL,2016-05-10
2016-05-02,1.81,1.84,1.83,AAPL,92.51,2016-06-17,0.10137,90.00,1256,6278,4462,40123,4.15,4.19,4.20,1.57,1.57,1.58,0.22740,0.22970,0.23201,0.23105,0.23077,0.23123,0.23169,0.00260,0.00000,-0.009125,0.665506,0.053707,-0.035459,0.108392,0.058169,-0.062416,-0.033616,0.247165,4.9917,1.4495,NULL,2016-05-11
2016-05-02,1.81,1.84,1.83,AAPL,90.29,2016-06-17,0.09863,90.00,7521,7000,26410,42130,2.83,2.83,2.84,2.46,2.47,2.48,0.23389,0.23433,0.23478,0.23407,0.23315,0.23404,0.23492,0.00270,0.00000,-0.005808,0.536620,0.060075,-0.037823,0.112759,0.044998,-0.047791,-0.036759,0.255242,3.5768,2.3116,NULL,2016-05-12
2016-05-02,1.81,1.84,1.83,AAPL,90.48,2016-06-17,0.09589,90.00,4098,9682,5685,38564,2.90,3.04,2.92,2.35,2.49,2.37,0.23427,0.23517,0.23607,0.24704,0.23447,0.23537,0.23627,0.00290,0.00000,-0.005911,0.547305,0.057454,-0.040447,0.111263,0.044572,-0.047489,-0.039325,0.252841,3.6217,2.1641,NULL,2016-05-13
2016-05-02,1.81,1.84,1.83,AAPL,93.93,2016-06-17,0.08767,90.00,3903,11219,8674,36949,4.95,5.00,5.05,0.98,1.00,0.99,0.22449,0.23021,0.23593,0.23063,0.22882,0.22939,0.22996,0.00280,0.00000,-0.007256,0.749694,0.049762,-0.033792,0.087362,0.057355,-0.061742,-0.031990,0.253882,5.9189,0.9715,NULL,2016-05-16
2016-05-02,1.81,1.84,1.83,AAPL,93.66,2016-06-17,0.08493,90.00,171,11146,418,40406,4.80,4.90,4.85,1.08,1.17,1.10,0.23351,0.23624,0.23897,0.24465,0.23481,0.23590,0.23699,0.00280,0.00000,-0.007403,0.727192,0.049740,-0.037539,0.091617,0.054124,-0.058322,-0.035773,0.251190,5.6577,0.9890,NULL,2016-05-17
2016-05-02,1.81,1.84,1.83,AAPL,94.47,2016-06-17,0.08219,90.00,3160,11427,3195,40295,5.25,5.30,5.35,0.78,0.78,0.80,0.21992,0.22623,0.23254,0.22682,0.22653,0.22779,0.22905,0.00300,0.00000,-0.004182,0.784512,0.047778,-0.031406,0.079244,0.056560,-0.060920,-0.030052,0.248249,6.2206,0.7535,NULL,2016-05-18
2016-05-02,1.81,1.84,1.83,AAPL,94.31,2016-06-17,0.07945,90.00,841,10977,5623,41869,5.10,5.16,5.20,0.78,0.80,0.79,0.22080,0.22722,0.23364,0.22806,0.22590,0.22654,0.22718,0.00310,0.00000,-0.003806,0.779096,0.049122,-0.032423,0.077893,0.054287,-0.058385,-0.031131,0.244023,6.0259,0.7230,NULL,2016-05-19
2016-05-02,1.81,1.84,1.83,AAPL,95.10,2016-06-17,0.07671,90.00,3980,10927,3539,44247,5.70,5.71,5.75,0.57,0.56,0.58,0.21991,0.22354,0.22716,0.22144,0.22270,0.22341,0.22411,0.00260,0.00000,-0.004487,0.826415,0.044153,-0.028238,0.064784,0.055915,-0.060296,-0.026823,0.242465,6.6436,0.5442,NULL,2016-05-20
2016-05-02,1.81,1.84,1.83,AAPL,96.46,2016-06-17,0.06849,90.00,2932,10250,4171,44287,6.80,6.93,6.90,0.34,0.46,0.35,0.22637,0.23609,0.24581,0.25135,0.22883,0.22982,0.23082,0.00260,0.00000,0.000000,0.862213,0.034803,-0.028566,0.056115,0.052221,-0.056969,-0.028023,0.256160,7.8363,0.3582,NULL,2016-05-23
2016-05-02,1.81,1.84,1.83,AAPL,97.94,2016-06-17,0.06575,90.00,919,9149,3269,42872,8.15,8.27,8.25,0.21,0.31,0.22,0.23203,0.24499,0.25794,0.26242,0.23676,0.23805,0.23935,0.00280,0.00000,0.000000,0.902363,0.026236,-0.024355,0.044028,0.052680,-0.058118,-0.023741,0.262389,9.1872,0.2257,NULL,2016-05-24
2016-05-02,1.81,1.84,1.83,AAPL,99.66,2016-06-17,0.06301,90.00,605,9001,1506,43181,9.75,9.87,9.85,0.14,0.20,0.15,0.22870,0.24881,0.26892,0.27494,0.25442,0.25617,0.25792,0.00240,0.00000,0.000000,0.935408,0.018392,-0.019462,0.033213,0.052528,-0.058747,-0.018914,0.272654,10.8348,0.1363,NULL,2016-05-25
2016-05-02,1.81,1.84,1.83,AAPL,100.39,2016-06-17,0.06027,90.00,559,8726,2436,42786,10.50,10.55,10.60,0.09,0.12,0.11,0.24193,0.26430,0.28667,0.26516,0.25238,0.25738,0.26239,0.00170,0.00000,-0.005522,0.957573,0.013860,-0.015147,0.023721,0.051592,-0.057949,-0.013454,0.274425,11.5300,0.0969,NULL,2016-05-26
